contrast,treatment,control,threshold_mode,provider,run_name,requested_model,evaluation_scope,target_family,treatment_threshold,control_threshold,accuracy_treatment,accuracy_control,delta_accuracy,recall_treatment,recall_control,delta_recall,precision_treatment,precision_control,delta_precision,f1_treatment,f1_control,delta_f1,specificity_treatment,specificity_control,delta_specificity,auroc_treatment,auroc_control,delta_auroc,prediction_coverage_treatment,prediction_coverage_control,delta_prediction_coverage
checklist_effect_without_examples,codebook_no_examples_with_checklist,codebook_no_examples_no_checklist,default_0_5,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,new_gold_test_only,new_gold,0.5,0.5,0.5466666666666666,0.56,-0.01333333333333342,0.26666666666666666,0.3333333333333333,-0.06666666666666665,0.9230769230769231,0.8333333333333334,0.08974358974358976,0.41379310344827586,0.47619047619047616,-0.06239737274220031,0.9666666666666667,0.9,0.06666666666666665,0.7214814814814816,0.6844444444444444,0.0370370370370372,0.9868421052631579,0.9868421052631579,0.0
checklist_effect_without_examples,codebook_no_examples_with_checklist,codebook_no_examples_no_checklist,default_0_5,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,new_gold_test_only__drop_kyle_only,new_gold,0.5,0.5,0.5671641791044776,0.582089552238806,-0.014925373134328401,0.3,0.375,-0.07500000000000001,0.9230769230769231,0.8333333333333334,0.08974358974358976,0.4528301886792453,0.5172413793103449,-0.06441119063109957,0.9629629629629629,0.8888888888888888,0.07407407407407407,0.7726851851851851,0.700925925925926,0.07175925925925919,0.9852941176470589,0.9852941176470589,0.0
checklist_effect_without_examples,codebook_no_examples_with_checklist,codebook_no_examples_no_checklist,default_0_5,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,old_gold_test_only,old_gold,0.5,0.5,0.44,0.4533333333333333,-0.013333333333333308,0.22641509433962265,0.2830188679245283,-0.05660377358490565,0.9230769230769231,0.8333333333333334,0.08974358974358976,0.36363636363636365,0.4225352112676056,-0.05889884763124198,0.9545454545454546,0.8636363636363636,0.09090909090909094,0.6509433962264151,0.6247855917667238,0.026157804459691292,0.9868421052631579,0.9868421052631579,0.0
checklist_effect_without_examples,codebook_no_examples_with_checklist,codebook_no_examples_no_checklist,default_0_5,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,old_gold_test_only__drop_kyle_only,old_gold,0.5,0.5,0.44776119402985076,0.4626865671641791,-0.014925373134328346,0.25,0.3125,-0.0625,0.9230769230769231,0.8333333333333334,0.08974358974358976,0.39344262295081966,0.45454545454545453,-0.061102831594634865,0.9473684210526315,0.8421052631578947,0.10526315789473684,0.6820175438596491,0.6156798245614036,0.0663377192982455,0.9852941176470589,0.9852941176470589,0.0
checklist_effect_without_examples,codebook_no_examples_with_checklist,codebook_no_examples_no_checklist,default_0_5,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,pooled_coder_labels,pooled_coder_decisions,0.5,0.5,0.45,0.5,-0.04999999999999999,0.26136363636363635,0.3522727272727273,-0.09090909090909094,0.9583333333333334,0.9117647058823529,0.04656862745098045,0.4107142857142857,0.5081967213114754,-0.09748243559718972,0.96875,0.90625,0.0625,0.7324218749999999,0.6860795454545455,0.046342329545454364,0.9836065573770492,0.9836065573770492,0.0
checklist_effect_without_examples,codebook_no_examples_with_checklist,codebook_no_examples_no_checklist,default_0_5,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,pooled_coder_labels__drop_kyle_only,pooled_coder_decisions,0.5,0.5,0.45535714285714285,0.5089285714285714,-0.05357142857142855,0.27710843373493976,0.37349397590361444,-0.09638554216867468,0.9583333333333334,0.9117647058823529,0.04656862745098045,0.42990654205607476,0.5299145299145299,-0.10000798785845516,0.9655172413793104,0.896551724137931,0.06896551724137934,0.7538429580390529,0.6815538014125466,0.07228915662650626,0.9824561403508771,0.9824561403508771,0.0
checklist_effect_without_examples,codebook_no_examples_with_checklist,codebook_no_examples_no_checklist,default_0_5,openai,openai_gpt_5_6_terra_low,gpt-5.6-terra,all_paragraphs_new_gold_unlabeled_no,full_corpus_assumed_negative,0.5,0.5,0.5131578947368421,0.4868421052631579,0.026315789473684237,0.1956521739130435,0.17391304347826086,0.021739130434782622,1.0,0.8888888888888888,0.11111111111111116,0.32727272727272727,0.2909090909090909,0.036363636363636376,1.0,0.9666666666666667,0.033333333333333326,0.6797101449275362,0.6213768115942029,0.05833333333333335,1.0,1.0,0.0
checklist_effect_without_examples,codebook_no_examples_with_checklist,codebook_no_examples_no_checklist,default_0_5,openai,openai_gpt_5_6_terra_low,gpt-5.6-terra,all_paragraphs_new_gold_unlabeled_no__drop_kyle_only,full_corpus_assumed_negative,0.5,0.5,0.5294117647058824,0.5,0.02941176470588236,0.21951219512195122,0.1951219512195122,0.02439024390243902,1.0,0.8888888888888888,0.11111111111111116,0.36,0.32,0.03999999999999998,1.0,0.9629629629629629,0.03703703703703709,0.7100271002710028,0.6513098464317977,0.05871725383920512,1.0,1.0,0.0
checklist_effect_without_examples,codebook_no_examples_with_checklist,codebook_no_examples_no_checklist,default_0_5,openai,openai_gpt_5_6_terra_low,gpt-5.6-terra,labeler_anmol,individual_coder,0.5,0.5,0.41509433962264153,0.37735849056603776,0.037735849056603765,0.20512820512820512,0.1794871794871795,0.025641025641025633,1.0,0.875,0.125,0.3404255319148936,0.2978723404255319,0.04255319148936171,1.0,0.9285714285714286,0.0714285714285714,0.6712454212454213,0.5659340659340659,0.10531135531135538,1.0,1.0,0.0
checklist_effect_without_examples,codebook_no_examples_with_checklist,codebook_no_examples_no_checklist,default_0_5,openai,openai_gpt_5_6_terra_low,gpt-5.6-terra,labeler_anmol__drop_kyle_only,individual_coder,0.5,0.5,0.41509433962264153,0.37735849056603776,0.037735849056603765,0.20512820512820512,0.1794871794871795,0.025641025641025633,1.0,0.875,0.125,0.3404255319148936,0.2978723404255319,0.04255319148936171,1.0,0.9285714285714286,0.0714285714285714,0.6712454212454213,0.5659340659340659,0.10531135531135538,1.0,1.0,0.0
checklist_effect_without_examples,codebook_no_examples_with_checklist,codebook_no_examples_no_checklist,default_0_5,openai,openai_gpt_5_6_terra_low,gpt-5.6-terra,labeler_kyle,individual_coder,0.5,0.5,0.21568627450980393,0.23529411764705882,-0.019607843137254888,0.13043478260869565,0.15217391304347827,-0.021739130434782622,1.0,1.0,0.0,0.23076923076923078,0.2641509433962264,-0.03338171262699563,1.0,1.0,0.0,0.7456521739130435,0.7804347826086957,-0.034782608695652195,1.0,1.0,0.0
checklist_effect_without_examples,codebook_no_examples_with_checklist,codebook_no_examples_no_checklist,default_0_5,openai,openai_gpt_5_6_terra_low,gpt-5.6-terra,labeler_kyle__drop_kyle_only,individual_coder,0.5,0.5,0.18604651162790697,0.20930232558139536,-0.023255813953488386,0.14634146341463414,0.17073170731707318,-0.024390243902439046,1.0,1.0,0.0,0.2553191489361702,0.2916666666666667,-0.03634751773049649,1.0,1.0,0.0,0.7865853658536586,0.8170731707317074,-0.030487804878048808,1.0,1.0,0.0
checklist_effect_without_examples,codebook_no_examples_with_checklist,codebook_no_examples_no_checklist,default_0_5,openai,openai_gpt_5_6_terra_low,gpt-5.6-terra,labeler_prerana,individual_coder,0.5,0.5,0.8888888888888888,0.8333333333333334,0.05555555555555547,0.6,0.4,0.19999999999999996,1.0,1.0,0.0,0.75,0.5714285714285714,0.1785714285714286,1.0,1.0,0.0,0.8153846153846154,0.8538461538461538,-0.038461538461538436,1.0,1.0,0.0
checklist_effect_without_examples,codebook_no_examples_with_checklist,codebook_no_examples_no_checklist,default_0_5,openai,openai_gpt_5_6_terra_low,gpt-5.6-terra,labeler_prerana__drop_kyle_only,individual_coder,0.5,0.5,0.8888888888888888,0.8333333333333334,0.05555555555555547,0.6,0.4,0.19999999999999996,1.0,1.0,0.0,0.75,0.5714285714285714,0.1785714285714286,1.0,1.0,0.0,0.8153846153846154,0.8538461538461538,-0.038461538461538436,1.0,1.0,0.0
checklist_effect_without_examples,codebook_no_examples_with_checklist,codebook_no_examples_no_checklist,default_0_5,openai,openai_gpt_5_6_terra_low,gpt-5.6-terra,new_gold_test_only,new_gold,0.5,0.5,0.5131578947368421,0.4868421052631579,0.026315789473684237,0.1956521739130435,0.17391304347826086,0.021739130434782622,1.0,0.8888888888888888,0.11111111111111116,0.32727272727272727,0.2909090909090909,0.036363636363636376,1.0,0.9666666666666667,0.033333333333333326,0.6797101449275362,0.6213768115942029,0.05833333333333335,1.0,1.0,0.0
checklist_effect_without_examples,codebook_no_examples_with_checklist,codebook_no_examples_no_checklist,default_0_5,openai,openai_gpt_5_6_terra_low,gpt-5.6-terra,new_gold_test_only__drop_kyle_only,new_gold,0.5,0.5,0.5294117647058824,0.5,0.02941176470588236,0.21951219512195122,0.1951219512195122,0.02439024390243902,1.0,0.8888888888888888,0.11111111111111116,0.36,0.32,0.03999999999999998,1.0,0.9629629629629629,0.03703703703703709,0.7100271002710028,0.6513098464317977,0.05871725383920512,1.0,1.0,0.0
checklist_effect_without_examples,codebook_no_examples_with_checklist,codebook_no_examples_no_checklist,default_0_5,openai,openai_gpt_5_6_terra_low,gpt-5.6-terra,old_gold_test_only,old_gold,0.5,0.5,0.40789473684210525,0.3815789473684211,0.02631578947368418,0.16666666666666666,0.14814814814814814,0.018518518518518517,1.0,0.8888888888888888,0.11111111111111116,0.2857142857142857,0.25396825396825395,0.031746031746031744,1.0,0.9545454545454546,0.045454545454545414,0.6906565656565657,0.6064814814814814,0.08417508417508435,1.0,1.0,0.0
checklist_effect_without_examples,codebook_no_examples_with_checklist,codebook_no_examples_no_checklist,default_0_5,openai,openai_gpt_5_6_terra_low,gpt-5.6-terra,old_gold_test_only__drop_kyle_only,old_gold,0.5,0.5,0.4117647058823529,0.38235294117647056,0.02941176470588236,0.1836734693877551,0.16326530612244897,0.020408163265306145,1.0,0.8888888888888888,0.11111111111111116,0.3103448275862069,0.27586206896551724,0.03448275862068967,1.0,0.9473684210526315,0.052631578947368474,0.7099892588614393,0.6154672395273899,0.09452201933404936,1.0,1.0,0.0
checklist_effect_without_examples,codebook_no_examples_with_checklist,codebook_no_examples_no_checklist,default_0_5,openai,openai_gpt_5_6_terra_low,gpt-5.6-terra,pooled_coder_labels,pooled_coder_decisions,0.5,0.5,0.4016393442622951,0.38524590163934425,0.016393442622950838,0.18888888888888888,0.17777777777777778,0.0111111111111111,1.0,0.9411764705882353,0.05882352941176472,0.3177570093457944,0.29906542056074764,0.01869158878504673,1.0,0.96875,0.03125,0.6800347222222222,0.6413194444444446,0.03871527777777761,1.0,1.0,0.0
checklist_effect_without_examples,codebook_no_examples_with_checklist,codebook_no_examples_no_checklist,default_0_5,openai,openai_gpt_5_6_terra_low,gpt-5.6-terra,pooled_coder_labels__drop_kyle_only,pooled_coder_decisions,0.5,0.5,0.40350877192982454,0.38596491228070173,0.017543859649122806,0.2,0.18823529411764706,0.011764705882352955,1.0,0.9411764705882353,0.05882352941176472,0.3333333333333333,0.3137254901960784,0.019607843137254888,1.0,0.9655172413793104,0.03448275862068961,0.689655172413793,0.6476673427991887,0.041987829614604344,1.0,1.0,0.0
checklist_effect_with_examples,codebook_with_examples_with_checklist,codebook_with_examples_no_checklist,default_0_5,anthropic,anthropic_claude_haiku_4_5,claude-haiku-4-5-20251001,all_paragraphs_new_gold_unlabeled_no,full_corpus_assumed_negative,0.5,0.5,0.618421052631579,0.631578947368421,-0.013157894736842035,0.5,0.5,0.0,0.7931034482758621,0.8214285714285714,-0.028325123152709297,0.6133333333333333,0.6216216216216216,-0.008288288288288315,0.8,0.8333333333333334,-0.033333333333333326,0.6663043478260869,0.676449275362319,-0.010144927536232085,1.0,1.0,0.0
checklist_effect_with_examples,codebook_with_examples_with_checklist,codebook_with_examples_no_checklist,default_0_5,anthropic,anthropic_claude_haiku_4_5,claude-haiku-4-5-20251001,all_paragraphs_new_gold_unlabeled_no__drop_kyle_only,full_corpus_assumed_negative,0.5,0.5,0.6176470588235294,0.6323529411764706,-0.014705882352941124,0.5121951219512195,0.5121951219512195,0.0,0.7777777777777778,0.8076923076923077,-0.02991452991452992,0.6176470588235294,0.6268656716417911,-0.00921861281826164,0.7777777777777778,0.8148148148148148,-0.03703703703703698,0.6824751580849142,0.6982836495031618,-0.015808491418247583,1.0,1.0,0.0
checklist_effect_with_examples,codebook_with_examples_with_checklist,codebook_with_examples_no_checklist,default_0_5,anthropic,anthropic_claude_haiku_4_5,claude-haiku-4-5-20251001,labeler_anmol,individual_coder,0.5,0.5,0.5660377358490566,0.5849056603773585,-0.018867924528301883,0.5128205128205128,0.5128205128205128,0.0,0.8333333333333334,0.8695652173913043,-0.03623188405797095,0.6349206349206349,0.6451612903225806,-0.010240655401945742,0.7142857142857143,0.7857142857142857,-0.0714285714285714,0.6071428571428571,0.6492673992673993,-0.0421245421245422,1.0,1.0,0.0
checklist_effect_with_examples,codebook_with_examples_with_checklist,codebook_with_examples_no_checklist,default_0_5,anthropic,anthropic_claude_haiku_4_5,claude-haiku-4-5-20251001,labeler_anmol__drop_kyle_only,individual_coder,0.5,0.5,0.5660377358490566,0.5849056603773585,-0.018867924528301883,0.5128205128205128,0.5128205128205128,0.0,0.8333333333333334,0.8695652173913043,-0.03623188405797095,0.6349206349206349,0.6451612903225806,-0.010240655401945742,0.7142857142857143,0.7857142857142857,-0.0714285714285714,0.6071428571428571,0.6492673992673993,-0.0421245421245422,1.0,1.0,0.0
checklist_effect_with_examples,codebook_with_examples_with_checklist,codebook_with_examples_no_checklist,default_0_5,anthropic,anthropic_claude_haiku_4_5,claude-haiku-4-5-20251001,labeler_kyle,individual_coder,0.5,0.5,0.47058823529411764,0.5098039215686274,-0.039215686274509776,0.43478260869565216,0.45652173913043476,-0.021739130434782594,0.9523809523809523,1.0,-0.04761904761904767,0.5970149253731343,0.6268656716417911,-0.029850746268656803,0.8,1.0,-0.19999999999999996,0.5891304347826087,0.6869565217391305,-0.09782608695652173,1.0,1.0,0.0
checklist_effect_with_examples,codebook_with_examples_with_checklist,codebook_with_examples_no_checklist,default_0_5,anthropic,anthropic_claude_haiku_4_5,claude-haiku-4-5-20251001,labeler_kyle__drop_kyle_only,individual_coder,0.5,0.5,0.4418604651162791,0.4883720930232558,-0.046511627906976716,0.43902439024390244,0.4634146341463415,-0.024390243902439046,0.9473684210526315,1.0,-0.052631578947368474,0.6,0.6333333333333333,-0.033333333333333326,0.5,1.0,-0.5,0.3719512195121951,0.6280487804878049,-0.25609756097560976,1.0,1.0,0.0
checklist_effect_with_examples,codebook_with_examples_with_checklist,codebook_with_examples_no_checklist,default_0_5,anthropic,anthropic_claude_haiku_4_5,claude-haiku-4-5-20251001,labeler_prerana,individual_coder,0.5,0.5,0.7777777777777778,0.7777777777777778,0.0,0.6,0.6,0.0,0.6,0.6,0.0,0.6,0.6,0.0,0.8461538461538461,0.8461538461538461,0.0,0.7692307692307693,0.7538461538461538,0.015384615384615441,1.0,1.0,0.0
checklist_effect_with_examples,codebook_with_examples_with_checklist,codebook_with_examples_no_checklist,default_0_5,anthropic,anthropic_claude_haiku_4_5,claude-haiku-4-5-20251001,labeler_prerana__drop_kyle_only,individual_coder,0.5,0.5,0.7777777777777778,0.7777777777777778,0.0,0.6,0.6,0.0,0.6,0.6,0.0,0.6,0.6,0.0,0.8461538461538461,0.8461538461538461,0.0,0.7692307692307693,0.7538461538461538,0.015384615384615441,1.0,1.0,0.0
checklist_effect_with_examples,codebook_with_examples_with_checklist,codebook_with_examples_no_checklist,default_0_5,anthropic,anthropic_claude_haiku_4_5,claude-haiku-4-5-20251001,new_gold_test_only,new_gold,0.5,0.5,0.618421052631579,0.631578947368421,-0.013157894736842035,0.5,0.5,0.0,0.7931034482758621,0.8214285714285714,-0.028325123152709297,0.6133333333333333,0.6216216216216216,-0.008288288288288315,0.8,0.8333333333333334,-0.033333333333333326,0.6663043478260869,0.676449275362319,-0.010144927536232085,1.0,1.0,0.0
checklist_effect_with_examples,codebook_with_examples_with_checklist,codebook_with_examples_no_checklist,default_0_5,anthropic,anthropic_claude_haiku_4_5,claude-haiku-4-5-20251001,new_gold_test_only__drop_kyle_only,new_gold,0.5,0.5,0.6176470588235294,0.6323529411764706,-0.014705882352941124,0.5121951219512195,0.5121951219512195,0.0,0.7777777777777778,0.8076923076923077,-0.02991452991452992,0.6176470588235294,0.6268656716417911,-0.00921861281826164,0.7777777777777778,0.8148148148148148,-0.03703703703703698,0.6824751580849142,0.6982836495031618,-0.015808491418247583,1.0,1.0,0.0
checklist_effect_with_examples,codebook_with_examples_with_checklist,codebook_with_examples_no_checklist,default_0_5,anthropic,anthropic_claude_haiku_4_5,claude-haiku-4-5-20251001,old_gold_test_only,old_gold,0.5,0.5,0.5657894736842105,0.5789473684210527,-0.013157894736842146,0.46296296296296297,0.46296296296296297,0.0,0.8620689655172413,0.8928571428571429,-0.03078817733990158,0.6024096385542169,0.6097560975609756,-0.007346459006758677,0.8181818181818182,0.8636363636363636,-0.045454545454545414,0.6207912457912459,0.6506734006734006,-0.029882154882154732,1.0,1.0,0.0
checklist_effect_with_examples,codebook_with_examples_with_checklist,codebook_with_examples_no_checklist,default_0_5,anthropic,anthropic_claude_haiku_4_5,claude-haiku-4-5-20251001,old_gold_test_only__drop_kyle_only,old_gold,0.5,0.5,0.5588235294117647,0.5735294117647058,-0.014705882352941124,0.46938775510204084,0.46938775510204084,0.0,0.8518518518518519,0.8846153846153846,-0.03276353276353272,0.6052631578947368,0.6133333333333333,-0.00807017543859645,0.7894736842105263,0.8421052631578947,-0.05263157894736836,0.6224489795918368,0.6605800214822771,-0.038131041890440365,1.0,1.0,0.0
checklist_effect_with_examples,codebook_with_examples_with_checklist,codebook_with_examples_no_checklist,default_0_5,anthropic,anthropic_claude_haiku_4_5,claude-haiku-4-5-20251001,pooled_coder_labels,pooled_coder_decisions,0.5,0.5,0.5573770491803278,0.5819672131147541,-0.024590163934426257,0.4777777777777778,0.4888888888888889,-0.011111111111111072,0.86,0.8979591836734694,-0.0379591836734694,0.6142857142857143,0.6330935251798561,-0.01880781089414174,0.78125,0.84375,-0.0625,0.6362847222222223,0.6765625,-0.040277777777777635,1.0,1.0,0.0
checklist_effect_with_examples,codebook_with_examples_with_checklist,codebook_with_examples_no_checklist,default_0_5,anthropic,anthropic_claude_haiku_4_5,claude-haiku-4-5-20251001,pooled_coder_labels__drop_kyle_only,pooled_coder_decisions,0.5,0.5,0.5526315789473685,0.5789473684210527,-0.02631578947368418,0.4823529411764706,0.49411764705882355,-0.011764705882352955,0.8541666666666666,0.8936170212765957,-0.03945035460992907,0.6165413533834586,0.6363636363636364,-0.01982228298017774,0.7586206896551724,0.8275862068965517,-0.06896551724137934,0.6338742393509127,0.6811359026369169,-0.04726166328600423,1.0,1.0,0.0
checklist_effect_with_examples,codebook_with_examples_with_checklist,codebook_with_examples_no_checklist,default_0_5,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,all_paragraphs_new_gold_unlabeled_no,full_corpus_assumed_negative,0.5,0.5,0.5135135135135135,0.5263157894736842,-0.012802275960170695,0.25,0.32608695652173914,-0.07608695652173914,0.7857142857142857,0.75,0.0357142857142857,0.3793103448275862,0.45454545454545453,-0.07523510971786834,0.9,0.8333333333333334,0.06666666666666665,0.6749999999999998,0.6652173913043479,0.009782608695651951,0.9736842105263158,1.0,-0.02631578947368418
checklist_effect_with_examples,codebook_with_examples_with_checklist,codebook_with_examples_no_checklist,default_0_5,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,all_paragraphs_new_gold_unlabeled_no__drop_kyle_only,full_corpus_assumed_negative,0.5,0.5,0.5151515151515151,0.5294117647058824,-0.014260249554367221,0.2564102564102564,0.34146341463414637,-0.08505315822388998,0.7692307692307693,0.7368421052631579,0.03238866396761142,0.38461538461538464,0.4666666666666667,-0.08205128205128204,0.8888888888888888,0.8148148148148148,0.07407407407407407,0.690883190883191,0.6824751580849142,0.008408032798276732,0.9705882352941176,1.0,-0.02941176470588236
checklist_effect_with_examples,codebook_with_examples_with_checklist,codebook_with_examples_no_checklist,default_0_5,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,labeler_anmol,individual_coder,0.5,0.5,0.39215686274509803,0.4339622641509434,-0.04180540140584538,0.24324324324324326,0.358974358974359,-0.11573111573111572,0.75,0.7368421052631579,0.013157894736842146,0.3673469387755102,0.4827586206896552,-0.11541168191414497,0.7857142857142857,0.6428571428571429,0.1428571428571428,0.581081081081081,0.5503663003663004,0.03071478071478062,0.9622641509433962,1.0,-0.037735849056603765
checklist_effect_with_examples,codebook_with_examples_with_checklist,codebook_with_examples_no_checklist,default_0_5,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,labeler_anmol__drop_kyle_only,individual_coder,0.5,0.5,0.39215686274509803,0.4339622641509434,-0.04180540140584538,0.24324324324324326,0.358974358974359,-0.11573111573111572,0.75,0.7368421052631579,0.013157894736842146,0.3673469387755102,0.4827586206896552,-0.11541168191414497,0.7857142857142857,0.6428571428571429,0.1428571428571428,0.581081081081081,0.5503663003663004,0.03071478071478062,0.9622641509433962,1.0,-0.037735849056603765
checklist_effect_with_examples,codebook_with_examples_with_checklist,codebook_with_examples_no_checklist,default_0_5,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,labeler_kyle,individual_coder,0.5,0.5,0.32653061224489793,0.37254901960784315,-0.04601840736294521,0.25,0.32608695652173914,-0.07608695652173914,1.0,0.9375,0.0625,0.4,0.4838709677419355,-0.08387096774193548,1.0,0.8,0.19999999999999996,0.7659090909090909,0.7108695652173912,0.055039525691699676,0.9607843137254902,1.0,-0.039215686274509776
checklist_effect_with_examples,codebook_with_examples_with_checklist,codebook_with_examples_no_checklist,default_0_5,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,labeler_kyle__drop_kyle_only,individual_coder,0.5,0.5,0.2926829268292683,0.3488372093023256,-0.056154282473057315,0.2564102564102564,0.34146341463414637,-0.08505315822388998,1.0,0.9333333333333333,0.06666666666666665,0.40816326530612246,0.5,-0.09183673469387754,1.0,0.5,0.5,0.8012820512820513,0.5426829268292683,0.258599124452783,0.9534883720930233,1.0,-0.046511627906976716
checklist_effect_with_examples,codebook_with_examples_with_checklist,codebook_with_examples_no_checklist,default_0_5,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,labeler_prerana,individual_coder,0.5,0.5,0.8888888888888888,0.7777777777777778,0.11111111111111105,0.6,0.2,0.39999999999999997,1.0,1.0,0.0,0.75,0.3333333333333333,0.4166666666666667,1.0,1.0,0.0,0.8692307692307693,0.7846153846153846,0.08461538461538465,1.0,1.0,0.0
checklist_effect_with_examples,codebook_with_examples_with_checklist,codebook_with_examples_no_checklist,default_0_5,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,labeler_prerana__drop_kyle_only,individual_coder,0.5,0.5,0.8888888888888888,0.7777777777777778,0.11111111111111105,0.6,0.2,0.39999999999999997,1.0,1.0,0.0,0.75,0.3333333333333333,0.4166666666666667,1.0,1.0,0.0,0.8692307692307693,0.7846153846153846,0.08461538461538465,1.0,1.0,0.0
checklist_effect_with_examples,codebook_with_examples_with_checklist,codebook_with_examples_no_checklist,default_0_5,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,new_gold_test_only,new_gold,0.5,0.5,0.5135135135135135,0.5263157894736842,-0.012802275960170695,0.25,0.32608695652173914,-0.07608695652173914,0.7857142857142857,0.75,0.0357142857142857,0.3793103448275862,0.45454545454545453,-0.07523510971786834,0.9,0.8333333333333334,0.06666666666666665,0.6749999999999998,0.6652173913043479,0.009782608695651951,0.9736842105263158,1.0,-0.02631578947368418
checklist_effect_with_examples,codebook_with_examples_with_checklist,codebook_with_examples_no_checklist,default_0_5,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,new_gold_test_only__drop_kyle_only,new_gold,0.5,0.5,0.5151515151515151,0.5294117647058824,-0.014260249554367221,0.2564102564102564,0.34146341463414637,-0.08505315822388998,0.7692307692307693,0.7368421052631579,0.03238866396761142,0.38461538461538464,0.4666666666666667,-0.08205128205128204,0.8888888888888888,0.8148148148148148,0.07407407407407407,0.690883190883191,0.6824751580849142,0.008408032798276732,0.9705882352941176,1.0,-0.02941176470588236
checklist_effect_with_examples,codebook_with_examples_with_checklist,codebook_with_examples_no_checklist,default_0_5,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,old_gold_test_only,old_gold,0.5,0.5,0.40540540540540543,0.42105263157894735,-0.015647226173541917,0.21153846153846154,0.2777777777777778,-0.06623931623931625,0.7857142857142857,0.75,0.0357142857142857,0.3333333333333333,0.40540540540540543,-0.07207207207207211,0.8636363636363636,0.7727272727272727,0.09090909090909094,0.6118881118881119,0.5984848484848485,0.013403263403263366,0.9736842105263158,1.0,-0.02631578947368418
checklist_effect_with_examples,codebook_with_examples_with_checklist,codebook_with_examples_no_checklist,default_0_5,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,old_gold_test_only__drop_kyle_only,old_gold,0.5,0.5,0.3939393939393939,0.4117647058823529,-0.017825311942959,0.2127659574468085,0.2857142857142857,-0.07294832826747719,0.7692307692307693,0.7368421052631579,0.03238866396761142,0.3333333333333333,0.4117647058823529,-0.0784313725490196,0.8421052631578947,0.7368421052631579,0.10526315789473684,0.6097424412094065,0.5923737916219118,0.017368649587494622,0.9705882352941176,1.0,-0.02941176470588236
checklist_effect_with_examples,codebook_with_examples_with_checklist,codebook_with_examples_no_checklist,default_0_5,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,pooled_coder_labels,pooled_coder_decisions,0.5,0.5,0.4406779661016949,0.45901639344262296,-0.018338427340928054,0.26744186046511625,0.3333333333333333,-0.06589147286821706,0.8846153846153846,0.8333333333333334,0.05128205128205121,0.4107142857142857,0.47619047619047616,-0.06547619047619047,0.90625,0.8125,0.09375,0.6780523255813955,0.6746527777777778,0.0033995478036177307,0.9672131147540983,1.0,-0.032786885245901676
checklist_effect_with_examples,codebook_with_examples_with_checklist,codebook_with_examples_no_checklist,default_0_5,google,google_gemini_3_1_flash_lite_low,gemini-3.1-flash-lite,pooled_coder_labels__drop_kyle_only,pooled_coder_decisions,0.5,0.5,0.43636363636363634,0.45614035087719296,-0.019776714513556615,0.2716049382716049,0.3411764705882353,-0.06957153231663038,0.88,0.8285714285714286,0.05142857142857138,0.41509433962264153,0.48333333333333334,-0.06823899371069181,0.896551724137931,0.7931034482758621,0.10344827586206895,0.6790123456790123,0.6728194726166328,0.006192873062379478,0.9649122807017544,1.0,-0.03508771929824561
checklist_effect_with_examples,codebook_with_examples_with_checklist,codebook_with_examples_no_checklist,default_0_5,openai,openai_gpt_5_6_terra_low,gpt-5.6-terra,all_paragraphs_new_gold_unlabeled_no,full_corpus_assumed_negative,0.5,0.5,0.47368421052631576,0.4868421052631579,-0.013157894736842146,0.15217391304347827,0.17391304347826086,-0.021739130434782594,0.875,0.8888888888888888,-0.01388888888888884,0.25925925925925924,0.2909090909090909,-0.03164983164983165,0.9666666666666667,0.9666666666666667,0.0,0.7166666666666667,0.6130434782608695,0.1036231884057972,1.0,1.0,0.0
checklist_effect_with_examples,codebook_with_examples_with_checklist,codebook_with_examples_no_checklist,default_0_5,openai,openai_gpt_5_6_terra_low,gpt-5.6-terra,all_paragraphs_new_gold_unlabeled_no__drop_kyle_only,full_corpus_assumed_negative,0.5,0.5,0.4852941176470588,0.5,-0.01470588235294118,0.17073170731707318,0.1951219512195122,-0.02439024390243902,0.875,0.8888888888888888,-0.01388888888888884,0.2857142857142857,0.32,-0.03428571428571431,0.9629629629629629,0.9629629629629629,0.0,0.7533875338753387,0.6458897922312556,0.1074977416440831,1.0,1.0,0.0
